Row#;specobjid;ra;dec;class;subclass;h_alpha_flux;h_beta_flux;oiii_5007_flux;nii_6584_flux;sii_6731_flux;oi_6300_flux
529;299568017648412000.0;14529601.0;-.943;GALAXY;;.0;1072272.0;1176689.0;.0;.0;-8161432.0
530;299568292056557000.0;14525691.0;-11018864.0;GALAXY;STARFORMING;1365951.0;2965287.0;1092638.0;5384569.0;1587736.0;.998
531;299568292526319000.0;14525691.0;-11018864.0;GALAXY;;1352554.0;2617351.0;8464056.0;5402604.0;1618207.0;1450026.0
532;299568566934464000.0;1452669.0;-.957;GALAXY;;.0;-1007121.0;3701503.0;-2233951.0;.0;2034761.0
533;299568567404226000.0;14529141.0;-.860;GALAXY;;-6289062.0;.714;.185;496823.0;.0;15723.840
534;299568841812371000.0;1451963.0;-.880;GALAXY;STARFORMING;1222951.0;3391367.0;25783.0;6861999.0;2603476.0;5123649.0
535;299568842282133000.0;14535144.0;-12385576.0;GALAXY;STARFORMING;9053979.0;1768659.0;121156.0;2862536.0;261026.0;.228
536;299569116690278000.0;14534998.0;-12538597.0;GALAXY;;.594;2998006.0;-.972;-.675;-2484996.0;1762192.0
537;299569117160040000.0;1451963.0;-.880;GALAXY;STARFORMING;1339965.0;3209054.0;280456.0;6826641.0;2644269.0;1211208.0
538;299569391568185000.0;14516039.0;-.655;GALAXY;STARFORMING;2140467.0;4452553.0;8760698.0;8797944.0;1612082.0;841768.0
539;299569392037947000.0;14536211.0;-.714;GALAXY;STARFORMING;1795962.0;5089903.0;1569489.0;5815033.0;2850644.0;5584886.0
540;299569666446092000.0;14529542.0;-.750;STAR;M8;.0;.0;.0;.0;.0;.0
541;299569666915854000.0;1453416.0;-.577;GALAXY;;3740197.0;-.808;1343948.0;1340095.0;5060795.0;.655
542;299569941793761000.0;14534203.0;-.906;GALAXY;;2729132.0;1181604.0;1845897.0;2509849.0;3163164.0;-.018
543;299570216201906000.0;1453416.0;-.577;GALAXY;;2819102.0;-4226408.0;-1031822.0;4048668.0;3245423.0;.568
544;299570491079813000.0;14518888.0;-.834;GALAXY;;.0;.0;.0;.0;.0;.0
545;299570491549575000.0;14516039.0;-.655;GALAXY;STARFORMING;2379509.0;5120065.0;1605515.0;8518291.0;211949.0;1096476.0
546;299570765957720000.0;14522485.0;-.548;GALAXY;;5327782.0;7716393.0;1322333.0;7066759.0;1222367.0;8617064.0
547;299570766427482000.0;14522485.0;-.548;GALAXY;;5108707.0;8810951.0;5676888.0;5571833.0;1388175.0;25076.0
548;299571040835627000.0;14527784.0;-.733;GALAXY;;4370635.0;9983242.0;6316641.0;7657689.0;-101126.0;1402663.0
549;299571041305389000.0;14518888.0;-.834;GALAXY;;.0;.0;.0;.0;.0;.0
550;299571315713533000.0;14529141.0;-.860;GALAXY;;1267326.0;2772322.0;6901253.0;1140697.0;904856.90;1044291.0
551;299571316183296000.0;14529542.0;-.750;STAR;M8;8618205.0;-176419.0;1468561.0;.372;4511554.0;-2913892.0
552;299571590591440000.0;14536211.0;-.714;GALAXY;;.0;454734.0;1262366.0;.0;303908.0;5368826.0
553;299571591061202000.0;1452669.0;-.957;GALAXY;;.0;232783.0;4597589.0;.0;.0;-3016525.0
554;299571865469347000.0;14534203.0;-.906;GALAXY;;1824891.0;4104877.0;1605749.0;2639795.0;5659934.0;4544129.0
555;299571865939109000.0;14518668.0;-.893;GALAXY;STARFORMING;180742.0;44962.0;1273099.0;5961866.0;2458288.0;7048434.0
556;299572140347254000.0;14533123.0;-.542;GALAXY;;1279798.0;2411995.0;.501;4114591.0;1572656.0;4249631.0
557;299572140817016000.0;14524573.0;.044;STAR;M2;2325013.0;-.869;1105377.0;.508;-.108;1373936.0
558;299572415225161000.0;14533158.0;-.351;GALAXY;;.0;-1082846.0;5916071.0;.0;.0;.0
559;299572415694923000.0;1453206.0;-.253;GALAXY;STARFORMING;3905861.0;1007561.0;256267.0;1517201.0;5755163.0;1269689.0
560;299572690103068000.0;1453206.0;-.253;GALAXY;STARFORMING;3887352.0;1034303.0;2613728.0;1463845.0;6098177.0;8408874.0
561;299572690572830000.0;14528961.0;-.147;GALAXY;;8279236.0;1413061.0;5975748.0;1312006.0;-.622;4412714.0
562;299572964980975000.0;14519933.0;-.286;QSO;BROADLINE;.0;134823.0;1326944.0;.0;.0;.0
563;299572965450737000.0;14534432.0;-.017;GALAXY;;2049216.0;2729703.0;197649.0;7708667.0;679861.0;-1682252.0
564;299573239858882000.0;14520774.0;-.322;GALAXY;;1608126.0;.884;5322246.0;1977686.0;.528;-.765
565;299573240328644000.0;14517299.0;-.006;GALAXY;;.0;4875786.0;5558177.0;.0;.0;1443406.0
566;299573514736789000.0;14528961.0;-.147;GALAXY;;125027.0;4350596.0;6399106.0;118618.0;-4008161.0;.986
567;299573515206551000.0;14534424.0;-.369;GALAXY;;2270977.0;-.983;4716177.0;.279;-.323;.789
568;299573790084458000.0;14532998.0;.043;GALAXY;STARFORMING;9895401.0;219003.0;6154003.0;3841905.0;5861248.0;5244273.0
569;299574064492603000.0;14534424.0;-.369;GALAXY;;1626794.0;593609.0;6426589.0;1244648.0;-1517744.0;8345651.0
570;299574064962365000.0;14520774.0;-.322;GALAXY;;-3221122.0;2737652.0;-222111.0;5039024.0;185921.0;-1699559.0
571;299574339370510000.0;1452754.0;-.473;GALAXY;;1215779.0;2691041.0;3794896.0;3997906.0;186655.0;8156138.0
572;299574339840272000.0;14534053.0;.019;GALAXY;;301277.0;4391395.0;7569416.0;2650301.0;9027741.0;-2329905.0
573;299574614248417000.0;14523331.0;-.436;GALAXY;;-3635642.0;5058969.0;-.558;121207.0;1104952.0;-1558973.0
574;299574614718179000.0;14525355.0;-.107;GALAXY;;.0;.168;-.118;.0;.0;.0
575;299574889126324000.0;14534053.0;.019;GALAXY;;332857.0;7798236.0;8460258.0;2732331.0;-.454;3522257.0
576;299574889596086000.0;14523331.0;-.436;GALAXY;;4256379.0;-.972;3557879.0;.799;.859;301422.0
577;299575164004231000.0;14516739.0;-.482;GALAXY;STARFORMING;1242168.0;3245984.0;1460032.0;363591.0;2192712.0;7762266.0
578;299575164473993000.0;14521905.0;-.186;GALAXY;;1389163.0;6178319.0;1505109.0;1527542.0;6056537.0;3060909.0
579;299575438882138000.0;14521905.0;-.186;GALAXY;;3636581.0;-215517.0;1070995.0;8823987.0;6100168.0;4775795.0
580;299575439351900000.0;14519933.0;-.286;QSO;BROADLINE;.0;1397622.0;1240952.0;.0;.0;.0
581;299575713760045000.0;14528112.0;-.330;STAR;WD;1996681.0;4601834.0;1054509.0;-2469335.0;-1154932.0;-7780777.0
582;299575714229807000.0;14528112.0;-.330;STAR;WD;-1864934.0;-1038771.0;5872773.0;-1729921.0;6245065.0;5793136.0
583;299575988637952000.0;14524573.0;.044;STAR;M3;4278316.0;9264024.0;4602101.0;-3701279.0;8051714.0;1142758.0
584;299575989107714000.0;14531208.0;-.401;GALAXY;;2950218.0;-.235;8259583.0;2483217.0;-7032002.0;380884.0
585;299576263515858000.0;14534432.0;-.017;GALAXY;;2343483.0;6356789.0;8631536.0;2860359.0;-3569384.0;-1257544.0
586;299576538393765000.0;14531208.0;-.401;GALAXY;;.0;-4357715.0;9323413.0;2224106.0;4760717.0;-8133141.0
587;299576538863527000.0;14533123.0;-.542;GALAXY;;1232356.0;283133.0;4633948.0;4731293.0;1592477.0;.0
588;299576813271672000.0;14525355.0;-.107;GALAXY;;.0;8.521;-3946153.0;.0;.0;.0
589;299576813741434000.0;1452754.0;-.473;GALAXY;;1277553.0;2491961.0;3800034.0;4622643.0;1939283.0;1411538.0
590;299577088619341000.0;14516739.0;-.482;GALAXY;STARFORMING;1180372.0;3512086.0;2107775.0;3200217.0;2145177.0;3509773.0
591;299577363027486000.0;14532998.0;.043;GALAXY;;903931.0;1792886.0;436011.0;3260537.0;3678439.0;.820
592;299577363497248000.0;14533158.0;-.351;GALAXY;;.0;-.760;-3402008.0;.0;.0;.0
593;299577637905393000.0;14533887.0;11966007.0;QSO;BROADLINE;.0;2941598.0;7330347.0;.0;.0;.0
594;299578187661207000.0;14534769.0;10774531.0;GALAXY;STARBURST;4270232.0;1000125.0;6602779.0;9972473.0;6315191.0;166695.0
595;299578188130969000.0;14554119.0;.795;GALAXY;STARBURST;2325851.0;6553061.0;268483.0;7580746.0;2921039.0;5573064.0
596;299578462539114000.0;14526325.0;.992;GALAXY;STARFORMING;1737842.0;4086462.0;1272899.0;6107787.0;278308.0;111181.0
597;299578463008876000.0;14519872.0;.933;GALAXY;STARFORMING;3167157.0;1003149.0;136573.0;5085091.0;4328254.0;1048476.0
598;299578737886783000.0;14539045.0;.958;GALAXY;;203969.0;2746379.0;1550414.0;320498.0;3978858.0;7403942.0
599;299579012294928000.0;14523112.0;.974;STAR;B9;.0;.0;.0;.0;.0;.0
600;299579012764690000.0;14550528.0;.945;GALAXY;;.0;9414636.0;3012989.0;.0;.0;.0
601;299579287172835000.0;14551643.0;10443355.0;GALAXY;;1217755.0;.061;.002;-.011;-.020;.032
602;299579287642597000.0;14551643.0;10443355.0;GALAXY;;7780983.0;-6891632.0;1863546.0;1596916.0;.734;1282723.0
603;299579562050742000.0;14535216.0;1113849.0;GALAXY;;1298425.0;2411378.0;1120292.0;685897.0;1743145.0;1010658.0
604;299579562520504000.0;14535216.0;1113849.0;GALAXY;;1369447.0;3228375.0;8428411.0;7065503.0;1237728.0;7368085.0
605;299579836928649000.0;14554119.0;.795;GALAXY;STARFORMING;232.780;5926929.0;2573311.0;7396854.0;2744852.0;9242329.0
606;299580112276318000.0;14540988.0;10265349.0;GALAXY;;4314028.0;-5325371.0;4918892.0;106201.0;2475156.0;-1058297.0
607;299580386684463000.0;14539045.0;.958;GALAXY;;4204133.0;-1280161.0;3302693.0;2152349.0;165633.0;-5287611.0
608;299580387154225000.0;14522993.0;.763;GALAXY;;418506.0;9801526.0;1205603.0;4512023.0;7261943.0;1439063.0
609;299580661562370000.0;14522993.0;.763;GALAXY;;3600869.0;1316178.0;1428554.0;4087276.0;2081187.0;1834872.0
610;299580662032132000.0;14533887.0;11966007.0;QSO;BROADLINE;.0;3779802.0;9746069.0;.0;.0;1471244.0
611;299580936440276000.0;14520053.0;.871;GALAXY;;2884948.0;1611386.0;225925.0;4686481.0;1620202.0;1239431.0
612;299580936910039000.0;14544311.0;.827;GALAXY;;9113182.0;1205139.0;1795284.0;4899981.0;2371851.0;5742302.0
613;299581211318183000.0;14540988.0;10265349.0;GALAXY;;761383.0;-8602099.0;4097497.0;4060042.0;4139805.0;4784432.0
614;299581211787945000.0;14534769.0;10774531.0;GALAXY;STARBURST;4033705.0;1032128.0;5981681.0;9773875.0;6666057.0;1223107.0
615;299581486196090000.0;14532091.0;.771;GALAXY;STARFORMING;3464428.0;1009622.0;1168403.0;4285109.0;5201381.0;2014148.0
616;299581486665852000.0;14520053.0;.871;GALAXY;;3481096.0;8443042.0;6639428.0;4254916.0;2050936.0;6446761.0
617;299581761073997000.0;14518365.0;.80;STAR;B9;2706475.0;1641918.0;-2326738.0;-365096.0;4261.0;.414
618;299581761543759000.0;14518365.0;.80;STAR;B9;2028509.0;6423803.0;-1784388.0;-1111047.0;.269;-4114341.0
619;299582035951904000.0;14529603.0;.802;GALAXY;;9259514.0;602746.0;5912705.0;-2786622.0;15522.0;76.122
620;299582036421666000.0;14526325.0;.992;GALAXY;STARFORMING;1808174.0;4171413.0;1520661.0;658357.0;2420495.0;9161416.0
621;299582310829811000.0;14550528.0;.945;GALAXY;;.0;1879633.0;671356.0;.0;.0;.0
622;299582311299573000.0;14532091.0;.771;GALAXY;STARFORMING;3428454.0;1023102.0;1115933.0;3923271.0;4667073.0;1374571.0
623;299582585707718000.0;14519872.0;.933;GALAXY;STARFORMING;3202844.0;9617793.0;1425006.0;5494217.0;4311212.0;9153207.0
624;299582586177480000.0;14529603.0;.802;GALAXY;;194764.0;4653545.0;1085526.0;-5196966.0;3173422.0;4095982.0
625;299582860585625000.0;14544311.0;.827;GALAXY;;7615373.0;2152074.0;1846233.0;4630175.0;1553776.0;1755831.0
626;299582861055387000.0;14523112.0;.974;QSO;;.0;.0;.0;.0;.0;.0
627;299583135463532000.0;14534123.0;.547;GALAXY;STARFORMING;1822564.0;3687337.0;1231442.0;7092482.0;1984421.0;400606.0
628;299583135933294000.0;14534123.0;.547;GALAXY;STARFORMING;1748124.0;3371523.0;185977.0;7238217.0;1918493.0;8882089.0
629;299583410341439000.0;14522038.0;.411;GALAXY;;3908885.0;1268289.0;-.602;319488.0;.495;5782961.0
630;299583410811201000.0;14539406.0;.356;GALAXY;;7970974.0;1267162.0;613351.0;4098183.0;938998.0;2700569.0
631;299583685219346000.0;14528412.0;.706;STAR;K1;-164698.0;2755274.0;3776349.0;-825439.0;.612;5311778.0
632;299583685689108000.0;14534252.0;.623;GALAXY;STARFORMING;1917118.0;3870327.0;110809.0;9417024.0;2231417.0;3268536.0
633;299583960097253000.0;14539406.0;.356;GALAXY;;8005003.0;1363703.0;196895.0;3374992.0;1142916.0;594261.0
634;299583960567015000.0;14528412.0;.706;STAR;K1;1018721.0;.044;6747951.0;-3361895.0;2328189.0;-1004902.0
635;299584234975160000.0;14533843.0;.271;GALAXY;;1386654.0;-2655702.0;-.359;-4113381.0;-1581585.0;3105679.0
636;299584235444922000.0;14530472.0;.562;GALAXY;;1631782.0;-4367038.0;5640034.0;7094817.0;1310721.0;-2982097.0
637;299584509853067000.0;14534252.0;.623;GALAXY;;1923861.0;4881434.0;7104698.0;8985516.0;1395318.0;7881928.0
638;299584510322829000.0;1452928.0;.376;STAR;F2;-1346057.0;-1571871.0;3482406.0;5803376.0;.532;-1563496.0
639;299584784730974000.0;1452928.0;.376;STAR;F2;-8291378.0;-2814998.0;-5320247.0;-3934481.0;7720173.0;-2884465.0
640;299584785200736000.0;14526257.0;.311;STAR;M3;3970552.0;1204295.0;-1155699.0;1791731.0;-1443493.0;1889447.0
641;299585059608881000.0;14528856.0;.347;GALAXY;STARFORMING;1508795.0;4194273.0;1049616.0;473739.0;2037406.0;1572095.0
642;299585060078643000.0;14531181.0;.503;GALAXY;;5834475.0;-2207757.0;442942.0;3251625.0;6028741.0;-.015
643;299585334486788000.0;14530472.0;.562;GALAXY;;1606902.0;5665543.0;6483778.0;6430032.0;1189849.0;3550623.0
644;299585334956550000.0;14532998.0;.175;GALAXY;AGN;1511413.0;5460364.0;1443283.0;1610177.0;1414492.0;1964555.0
645;299585609364695000.0;14531181.0;.503;GALAXY;;7374039.0;115677.0;6151581.0;8895528.0;293872.0;-.034
646;299585609834457000.0;14522038.0;.411;GALAXY;;3050418.0;5191631.0;180466.0;2582727.0;528261.0;1442492.0
647;299585884242601000.0;14521869.0;.147;GALAXY;STARFORMING;6651695.0;1684094.0;8841463.0;2811454.0;3184514.0;-1273652.0
648;299586159590270000.0;14529315.0;.306;GALAXY;;.325;-1165168.0;-1099812.0;2885372.0;3358596.0;4061016.0
649;299586433998415000.0;14532998.0;.175;GALAXY;;2047094.0;6027894.0;9570147.0;2070119.0;9972689.0;6638076.0
650;299586434468177000.0;14538704.0;.125;QSO;BROADLINE;.0;9636183.0;919711.0;.0;.0;.0
651;299586709346084000.0;14519382.0;.169;GALAXY;;1150861.0;2577085.0;123405.0;1666063.0;5406518.0;-1391675.0
652;299586983754229000.0;14525193.0;.126;GALAXY;;589005.0;-.010;5018988.0;.189;-.619;.361
653;299586984223991000.0;14525193.0;.126;GALAXY;;1115029.0;4939748.0;2750407.0;5117707.0;-9556558.0;3010372.0
654;299587258632136000.0;1452499.0;.262;GALAXY;;5632693.0;1150674.0;1509153.0;1570364.0;9133705.0;8261893.0
655;299587259101898000.0;14533843.0;.271;GALAXY;;160635.0;-1493692.0;-.471;.637;-7333715.0;1040346.0
656;299587533510043000.0;14529315.0;.306;GALAXY;;5260196.0;-.869;-1266892.0;-2889331.0;-3463491.0;-5352775.0
657;299587533979805000.0;14535763.0;.401;QSO;;.0;.0;.0;.0;.0;.0
658;299587808387950000.0;14519382.0;.169;GALAXY;;831228.0;1521163.0;2006775.0;1413778.0;8878679.0;-1352656.0
659;299587808857712000.0;1452499.0;.262;GALAXY;;5559976.0;1129969.0;-1037978.0;183238.0;6124572.0;-.482
660;299588083265857000.0;14526257.0;.311;STAR;M3;5191206.0;2227813.0;-5704532.0;2066333.0;-3216552.0;.164
661;299588083735619000.0;14528856.0;.347;GALAXY;STARFORMING;1550861.0;3205624.0;1276922.0;469244.0;2314065.0;3646628.0
662;299588358143764000.0;14538704.0;.125;QSO;BROADLINE;.0;9229968.0;9496666.0;.0;.0;.0
663;299588358613526000.0;14521869.0;.147;GALAXY;;6068333.0;1507073.0;4369401.0;2806854.0;9339371.0;.187
664;299588633021671000.0;1457134.0;1167356.0;GALAXY;STARBURST;3510885.0;6999231.0;268173.0;9400083.0;4665366.0;.995
665;299588633491433000.0;14560223.0;11496867.0;GALAXY;;.0;-249946.0;1302981.0;.0;.0;.514
666;299588907899578000.0;14556677.0;.995;STAR;F5;-4946795.0;4290406.0;-1242822.0;5549917.0;-4880868.0;.337
667;299588908369340000.0;14586812.0;.829;GALAXY;;5858734.0;1463386.0;1009232.0;4282106.0;6245495.0;7357879.0
668;299589183247247000.0;14580749.0;.950;GALAXY;;1183999.0;1779098.0;-.145;7019587.0;1723153.0;8006433.0
669;299589457655392000.0;14584875.0;.926;STAR;WD;1333117.0;3006299.0;1001656.0;-1996126.0;4172554.0;1265581.0
670;299589458125154000.0;1457304.0;11649383.0;STAR;G2;-5390863.0;-2700638.0;-2476577.0;-1276774.0;1640301.0;-8686278.0
671;299589732533299000.0;1457304.0;11649383.0;STAR;G2;-4229876.0;-3917868.0;104666.0;-6716236.0;5426259.0;2599852.0
672;299589733003061000.0;14584875.0;.926;STAR;WD;2332063.0;5727834.0;1365236.0;-8032754.0;.607;-2953673.0
673;299590007880968000.0;14586626.0;11416569.0;GALAXY;;9403674.0;2159893.0;7129414.0;1527952.0;1423272.0;1078907.0
674;299590282289113000.0;14566358.0;.974;GALAXY;STARFORMING;5936245.0;131298.0;3290906.0;2354493.0;6151342.0;1822377.0
675;299590282758875000.0;14585052.0;1203525.0;GALAXY;;1486379.0;-350996.0;4401474.0;-908233.0;-1430053.0;5791696.0
676;299590557167020000.0;14579341.0;11856538.0;GALAXY;;1195515.0;1191039.0;4833851.0;1211176.0;6452798.0;3272592.0
677;299590832044926000.0;14580749.0;.950;GALAXY;;1067078.0;1350109.0;7876357.0;7397807.0;2043631.0;2087285.0
678;299590832514689000.0;1455446.0;.939;GALAXY;;2482665.0;1884485.0;5746015.0;2479143.0;5481122.0;315166.0
679;299591106922833000.0;14559891.0;.844;GALAXY;;8763958.0;.894;-.978;1008427.0;1520578.0;4393089.0
680;299591107392595000.0;14561284.0;.972;GALAXY;STARFORMING;4040885.0;1064664.0;5355283.0;1304489.0;676757.0;1049228.0
681;299591381800740000.0;14584294.0;.748;GALAXY;;5586353.0;8303477.0;2103224.0;2922874.0;6560751.0;2965951.0
682;299591382270502000.0;14559891.0;.844;GALAXY;;183382.0;617617.0;-1798602.0;294357.0;1805989.0;.441
683;299591656678647000.0;14567367.0;.948;QSO;BROADLINE;.0;509057.0;4965276.0;.0;.0;.0
684;299591657148409000.0;14584294.0;.748;GALAXY;;6695496.0;9366003.0;1562463.0;3637386.0;8677031.0;2090163.0
685;299591931556554000.0;14561284.0;.972;GALAXY;STARFORMING;3952715.0;1061972.0;5885557.0;1311818.0;6631698.0;9373138.0
686;299591932026316000.0;14579341.0;11856538.0;GALAXY;AGN;1338752.0;2115593.0;4637664.0;1389239.0;6647538.0;4653567.0
687;299592206434461000.0;14586812.0;.829;GALAXY;;5931889.0;6426092.0;7276679.0;3405165.0;8110294.0;6601654.0
688;299592206904223000.0;14564213.0;.972;GALAXY;;5364807.0;1235284.0;5664312.0;150836.0;5145792.0;1589613.0
689;299592481312368000.0;14564213.0;.972;GALAXY;;5188493.0;1261961.0;5496216.0;1872568.0;158145.0;-541189.0
690;299592481782130000.0;1457134.0;1167356.0;GALAXY;;.0;7268593.0;261153.0;.0;.0;7775146.0
691;299592756190275000.0;14585052.0;1203525.0;GALAXY;;1165633.0;5826772.0;2095782.0;7808607.0;-.089;-6030037.0
692;299592756660037000.0;14556952.0;.752;GALAXY;;-.039;-.162;-.519;.396;.0;.0
693;299593031068182000.0;14556952.0;.752;QSO;;.0;10741.0;-5307638.0;.0;.0;3704163.0
694;299593031537944000.0;14559509.0;10056251.0;GALAXY;;.0;.880;4449273.0;.0;.0;-1500389.0
695;299593306415851000.0;14556677.0;.995;STAR;F5;3064184.0;4354395.0;-2925012.0;4394728.0;2654214.0;8777574.0
696;299593580823996000.0;1455446.0;.939;GALAXY;;2037008.0;4174603.0;7367661.0;2732883.0;-.969;-7868973.0
697;299593581293758000.0;14566358.0;.974;GALAXY;STARFORMING;6007238.0;1297674.0;2649664.0;2345796.0;6857773.0;18119.0
698;299593855701903000.0;14586626.0;11416569.0;GALAXY;;-4021035.0;-.466;-1899221.0;4289655.0;5124226.0;-5860616.0
699;299593856171665000.0;14567367.0;.948;QSO;BROADLINE;.0;877849.0;5337894.0;.0;.0;.0
700;299594130579810000.0;14559403.0;.309;GALAXY;STARFORMING;6188243.0;1228822.0;3574907.0;2804643.0;8675212.0;2287899.0
701;299594131049572000.0;14549682.0;.733;GALAXY;;.0;-.718;2456501.0;.0;.0;7394985.0
702;299594405457717000.0;14542138.0;.534;GALAXY;;9057863.0;1064674.0;7972374.0;6867342.0;-1854598.0;-.535
703;299594405927479000.0;14543387.0;.564;GALAXY;;4874673.0;2972382.0;1515327.0;2391367.0;381349.0;2925282.0
704;299594680335624000.0;14555448.0;.223;GALAXY;STARFORMING;1034862.0;1764986.0;1400304.0;3119153.0;1525738.0;.507
705;299594680805386000.0;14559403.0;.309;GALAXY;STARFORMING;5863332.0;1139731.0;374241.0;2693496.0;8399057.0;2607836.0
706;299594955213531000.0;14543387.0;.564;GALAXY;;3246984.0;1144366.0;-.566;1928306.0;1525218.0;-3336611.0
707;299594955683293000.0;14553343.0;.730;GALAXY;;1442867.0;-127336.0;-2822245.0;2095728.0;-8370965.0;.799
708;299595230561200000.0;14563365.0;.621;GALAXY;;8442124.0;1670062.0;1463298.0;7080495.0;2812267.0;.858
709;299595504969345000.0;14553343.0;.730;GALAXY;;-1129023.0;.422;-120023.0;4276166.0;1134213.0;6253946.0
710;299595505439107000.0;14555448.0;.223;GALAXY;;1083145.0;1400578.0;567854.0;4727875.0;1117566.0;.410
711;299595779847251000.0;14549682.0;.733;GALAXY;;.0;-245084.0;-3416281.0;.0;.0;5750315.0
712;299595780317014000.0;14551241.0;.339;GALAXY;STARBURST;1538173.0;3559267.0;3656026.0;3980714.0;1171782.0;1011221.0
713;299596055194920000.0;14542138.0;.534;GALAXY;;4666764.0;1230606.0;2880153.0;.808;4001766.0;.531
714;299596329603065000.0;14563365.0;.621;GALAXY;;8717911.0;1794516.0;4961571.0;7950763.0;2808211.0;5147807.0
715;299596604480972000.0;14557687.0;.234;GALAXY;;456236.0;1278566.0;7679917.0;2934092.0;7056921.0;3963303.0
716;299596604950734000.0;14563729.0;.373;STAR;F9;-2401094.0;-7771533.0;7804259.0;-1561049.0;1382015.0;201158.0
717;299596879358879000.0;14549927.0;.121;GALAXY;;1132906.0;4634539.0;6599864.0;2766811.0;-1926763.0;.650
718;299596879828641000.0;14549927.0;.121;GALAXY;;2404841.0;415431.0;-1227975.0;1698681.0;1038326.0;3468482.0
719;299597154236786000.0;14547131.0;.155;GALAXY;AGN;5733648.0;1081491.0;4572799.0;5232604.0;9875305.0;3499803.0
720;299597154706548000.0;14547131.0;.155;GALAXY;AGN;5762369.0;1213313.0;452449.0;5205421.0;1101778.0;303217.0
721;299597429114693000.0;14543888.0;.147;GALAXY;;4078526.0;2907725.0;-.527;3342633.0;1915833.0;-.794
722;299597429584455000.0;14557687.0;.234;GALAXY;;5526268.0;1636924.0;110588.0;2807235.0;3910598.0;1624012.0
723;299597703992600000.0;14551241.0;.339;GALAXY;STARBURST;1452406.0;3459045.0;4021027.0;3872347.0;1142728.0;1412207.0
724;299597704462362000.0;14540905.0;.306;STAR;A0;-1206049.0;-.347;-.055;.264;1206833.0;-.070
725;299597978870507000.0;14555565.0;.183;GALAXY;;9275784.0;2088762.0;5340964.0;360518.0;1386328.0;911404.0
726;299597979340269000.0;14546723.0;.278;STAR;WD;5839093.0;1604602.0;9897099.0;-173072.0;-.214;2684616.0
727;299598253748414000.0;14563729.0;.373;STAR;F9;-1417542.0;3914912.0;-.066;4124026.0;.161;1020447.0
728;299598528626321000.0;14540905.0;.306;STAR;A0;1165719.0;-5654279.0;1678805.0;2076622.0;1305983.0;-5848319.0
729;299598529096083000.0;14555632.0;.238;GALAXY;;172999.0;3598743.0;-4532501.0;8483975.0;1974856.0;.328
730;299598803973990000.0;14554734.0;.356;GALAXY;;.0;.0;.0;.0;.0;.0
731;299599078382135000.0;14555632.0;.238;GALAXY;;192002.0;1644889.0;6665781.0;1945168.0;9945575.0;-.998
732;299599078851897000.0;14555565.0;.183;GALAXY;STARFORMING;9639385.0;2989396.0;143692.0;4733845.0;1594963.0;3958668.0
733;299599353260042000.0;14546723.0;.278;STAR;WD;9607911.0;1889626.0;4416888.0;-2722226.0;-5377836.0;-.138
734;299599353729804000.0;14543888.0;.147;GALAXY;;5120512.0;2587523.0;-1393871.0;4149468.0;1606529.0;-.233
735;299599628137949000.0;14589128.0;11165244.0;GALAXY;STARBURST;3334863.0;9537944.0;2399147.0;4417446.0;310099.0;7749841.0
736;299599628607711000.0;14588081.0;10470699.0;GALAXY;;.0;4276292.0;.084;.0;.0;-3023818.0
737;299599903015856000.0;14601513.0;.824;GALAXY;AGN;9134014.0;2570342.0;3113327.0;7105056.0;291194.0;1456623.0
738;299599903485618000.0;14606725.0;11094246.0;GALAXY;;1708819.0;-.608;7978924.0;1078618.0;-8731503.0;.741
739;299600177893763000.0;14587525.0;.912;GALAXY;;1692544.0;592662.0;1283879.0;3111426.0;1228969.0;5311231.0
740;299600178363525000.0;14599263.0;.788;GALAXY;STARFORMING;9932001.0;2141007.0;1073838.0;3806035.0;8385831.0;1324785.0
741;299600452771670000.0;14600114.0;12461454.0;GALAXY;;1164001.0;2702405.0;172997.0;447121.0;-.619;-.196
742;299600453241432000.0;14600114.0;12461454.0;GALAXY;;3474698.0;9504497.0;8494142.0;-280243.0;-9478426.0;2113266.0
743;299600727649576000.0;14606725.0;11094246.0;GALAXY;;1952184.0;.958;9824777.0;-9034779.0;1732344.0;4545297.0
744;299600728119339000.0;14605906.0;10485111.0;QSO;BROADLINE;.0;2727711.0;1368835.0;.0;.0;.0
745;299601002527483000.0;14602566.0;10713275.0;GALAXY;;.0;-.441;.916;.0;.0;1060039.0
746;299601002997245000.0;1459506.0;10651305.0;GALAXY;;1192738.0;7173747.0;500471.0;1110045.0;.385;.365
747;299601277405390000.0;14587385.0;.949;STAR;M4;4319378.0;3447793.0;-.368;5534855.0;5550521.0;-3702468.0
748;299601277875152000.0;14589128.0;11165244.0;GALAXY;STARBURST;3601152.0;9985123.0;2524677.0;441258.0;3070977.0;7435032.0
749;299601552283297000.0;14588615.0;11964676.0;GALAXY;STARFORMING;1677805.0;344959.0;1803933.0;8428458.0;1823811.0;1028551.0
750;299601552753059000.0;1459373.0;11418559.0;GALAXY;;2596159.0;8066994.0;1183508.0;202083.0;4059365.0;4972737.0
751;299601827161204000.0;14596966.0;.831;GALAXY;;4226601.0;6488245.0;1162119.0;1205609.0;-4219917.0;5183028.0
752;299601827630966000.0;14587385.0;.949;STAR;M4;1649679.0;7815984.0;1563396.0;1387862.0;-1105297.0;5143784.0
